id,lon,lat,id
1738475709,-1.9983654,43.3033798,1738475709
1738475733,-1.9984536,43.3032536,1738475733
1738482000,-1.7776636,43.3316418,1738482000
1738585183,-2.0012363,43.3024187,1738585183
1738657637,-1.9906897,43.3078957,1738657637
1738657663,-1.99161,43.3081449,1738657663
1738657681,-1.9903847,43.3078793,1738657681
1738657682,-1.9938037,43.3091143,1738657682
1745865872,-2.0199198,43.2672687,1745865872
1745865887,-2.0199594,43.26719,1745865887
1745865894,-2.0200296,43.2672134,1745865894
1745865901,-2.0199967,43.2672832,1745865901
1745870019,-1.8495882,43.3391166,1745870019
1746143873,-1.973035,43.3178109,1746143873
1750148501,-2.4567294,43.2215713,1750148501
1750148536,-2.4488724,43.2220756,1750148536
1750148643,-2.4538687,43.2249248,1750148643
1753669033,-2.4772467,43.1958045,1753669033
1753669060,-2.4842784,43.1998042,1753669060
1755796651,-2.0704757,43.1413282,1755796651
1755796659,-2.0703484,43.1417236,1755796659
1755796667,-2.071176,43.1420837,1755796667
1755796670,-2.070214,43.1421285,1755796670
1755796675,-2.0704973,43.1423591,1755796675
1755796676,-2.0709228,43.1427498,1755796676
1755796679,-2.0712236,43.1429486,1755796679
1755796697,-2.0714764,43.144827,1755796697
1755796700,-2.0702594,43.1448664,1755796700
1755815707,-2.5310293,43.1186898,1755815707
1755815725,-2.5154557,43.1238013,1755815725
1757339632,-1.9317385,43.0283059,1757339632
1757339635,-1.9324672,43.0294259,1757339635
1757339636,-1.9329011,43.0290502,1757339636
1757339638,-1.9330331,43.0298285,1757339638
1757339642,-1.9325402,43.0294704,1757339642
1757339650,-1.9329427,43.0283047,1757339650
1757339651,-1.9324523,43.0290593,1757339651
1757339652,-1.9324358,43.0284875,1757339652
1757339658,-1.9330305,43.0284895,1757339658
1757339668,-1.9314442,43.0281447,1757339668
1757339673,-1.9329259,43.0286836,1757339673
1757339679,-1.9329017,43.0285649,1757339679
1757339684,-1.9329047,43.0293065,1757339684
1757339689,-1.9325842,43.0280737,1757339689
1757359911,-1.9342536,43.0283424,1757359911
1757359920,-1.9343695,43.0305158,1757359920
1757359949,-1.941373,43.0351066,1757359949
1757359952,-1.950566,43.0384302,1757359952
1757359982,-1.9374687,43.0376079,1757359982
1757360034,-1.9413241,43.0355059,1757360034
1757360036,-1.9334516,43.0287316,1757360036
1757360043,-1.9273614,43.0223362,1757360043
1757360061,-1.9370954,43.0335179,1757360061
1757360078,-1.9308651,43.0287029,1757360078
1757360090,-1.9310634,43.0292373,1757360090
1757360094,-1.9369872,43.0256149,1757360094
1757360112,-1.9311276,43.0285808,1757360112
1757360174,-1.92526,43.0344948,1757360174
1757360177,-1.9357516,43.0287786,1757360177
1757360209,-1.934382,43.0283807,1757360209
1757360213,-1.9343501,43.0333234,1757360213
1757360215,-1.9310188,43.0290474,1757360215
1757360247,-1.9420605,43.0381271,1757360247
1757360259,-1.9340085,43.0282302,1757360259
1757360304,-1.9341516,43.0335626,1757360304
1757360307,-1.950522,43.0389988,1757360307
1757360309,-1.9256683,43.0400877,1757360309
1757360310,-1.9144017,43.0182866,1757360310
1757360333,-1.9300176,43.0353298,1757360333
1757360343,-1.9534678,43.0494615,1757360343
1757360360,-1.9149685,43.0180036,1757360360
1757360406,-1.935212,43.0331691,1757360406
1757360407,-1.9344896,43.0330824,1757360407
1757360447,-1.9186968,43.0203882,1757360447
1757360448,-1.9335186,43.0287767,1757360448
1757360449,-1.9336393,43.0287277,1757360449
1760601889,-1.9488298,43.3213299,1760601889
1760708635,-1.934526,43.3163497,1760708635
1761414658,-2.2033578,43.3029548,1761414658
1761414707,-2.2031132,43.3030218,1761414707
1761414718,-2.2029698,43.3030364,1761414718
1761414724,-2.2035496,43.3030662,1761414724
1761414729,-2.2034939,43.3031801,1761414729
1761414738,-2.2036612,43.3032477,1761414738
1761414741,-2.2037833,43.3032547,1761414741
1761414743,-2.2039204,43.3032888,1761414743
1761414746,-2.2034035,43.303365,1761414746
1761414749,-2.2035823,43.303432,1761414749
1761414754,-2.2036909,43.3034562,1761414754
1761414758,-2.2038134,43.3034799,1761414758
1761414762,-2.2035,43.3036245,1761414762
1761414766,-2.2036112,43.3036377,1761414766
1761421583,-2.5153245,43.0670244,1761421583
1762393174,-1.9329311,43.3171618,1762393174
1762393186,-1.9328695,43.3171547,1762393186
1762422690,-1.9326824,43.3171393,1762422690
1762558413,-1.9338386,43.3154612,1762558413
1762558428,-1.932769,43.3164168,1762558428
1763161415,-2.0125016,43.3011402,1763161415
1763161418,-2.007432,43.3037308,1763161418
1763638386,-1.9496973,43.3213637,1763638386
1763638389,-1.9490725,43.3213711,1763638389
1763638392,-1.9528081,43.3214394,1763638392
1763638393,-1.9531234,43.3214548,1763638393
1763638394,-1.9572512,43.3216518,1763638394
1763638407,-1.9604066,43.3218076,1763638407
1763638409,-1.9620316,43.3218765,1763638409
1763638412,-1.9653758,43.3220329,1763638412
1763638414,-1.9664903,43.3221013,1763638414
1763638416,-1.9675091,43.3221526,1763638416
1763638421,-1.9683781,43.3222,1763638421
1763638422,-1.9691404,43.3222398,1763638422
1763638424,-1.9703111,43.3222947,1763638424
1763638425,-1.9711888,43.3223254,1763638425
1764231504,-2.4704118,43.189374,1764231504
1764231564,-2.4724731,43.1931932,1764231564
1764290848,-1.8031531,43.3523729,1764290848
1764290920,-1.8118858,43.3602576,1764290920
1764290966,-1.8132476,43.3652287,1764290966
1764290991,-1.8042283,43.3797984,1764290991
1764307510,-1.7565994,43.3107804,1764307510
1764307539,-1.8191923,43.3168465,1764307539
1767288599,-1.8942307,42.9996478,1767288599
1767288606,-1.8948346,43.0004639,1767288606
1767288608,-1.8953999,43.0007648,1767288608
1767288610,-1.8943053,43.000813,1767288610
1767288628,-1.89791,43.0021847,1767288628
1767288644,-1.8978329,43.0034663,1767288644
1767288648,-1.896646,43.003542,1767288648
1767288651,-1.897854,43.003559,1767288651
1767288652,-1.8980277,43.0036071,1767288652
1767288657,-1.8979327,43.0036572,1767288657
1767288669,-1.8969883,43.0039119,1767288669
1767288676,-1.8950655,43.0039814,1767288676
1767288683,-1.8964788,43.0041111,1767288683
1767288685,-1.8973623,43.0041763,1767288685
1767288686,-1.8973948,43.0041849,1767288686
1767288688,-1.8975547,43.0042131,1767288688
1767288694,-1.8963944,43.0043602,1767288694
1767288705,-1.8980294,43.0048741,1767288705
1767288706,-1.8995989,43.0048635,1767288706
1767288712,-1.8968691,43.0052631,1767288712
1767288715,-1.8970919,43.0054245,1767288715
1767288725,-1.8975729,43.0058102,1767288725
1767288728,-1.9003857,43.0059381,1767288728
1767288731,-1.9099021,43.0062653,1767288731
1767288739,-1.9116377,43.0066308,1767288739
1767288743,-1.9122111,43.0066566,1767288743
1767288745,-1.9118694,43.0067618,1767288745
1767288746,-1.9118311,43.0067817,1767288746
1770860564,-2.016484,43.3028504,1770860564
1770885251,-2.0160589,43.3031274,1770885251
1770885253,-2.0154893,43.3035596,1770885253
1770885264,-2.0152472,43.3040724,1770885264
1770885266,-2.0162091,43.3041486,1770885266
1770885273,-2.0167855,43.3038553,1770885273
1770895723,-2.0146124,43.3028667,1770895723
1770895728,-2.0146984,43.3025741,1770895728
1770901029,-2.0142746,43.3033973,1770901029
1770901043,-2.0142431,43.3036728,1770901043
1770931793,-1.8115641,43.2842966,1770931793
1770931861,-1.8095556,43.2805032,1770931861
1770957681,-1.9913137,43.295537,1770957681
1770957707,-1.98943,43.2952018,1770957707
1770960632,-1.9904618,43.2964767,1770960632
1772749517,-1.9218482,43.3182487,1772749517
1774420096,-2.358841,43.088094,1774420096
1774420098,-2.3592334,43.0880652,1774420098
1774420101,-2.3592824,43.0881259,1774420101
1775351476,-2.0052109,43.3020766,1775351476
1775378242,-2.0082002,43.3036677,1775378242
1775378270,-2.0071438,43.3041997,1775378270
1776042420,-2.1563297,43.282942,1776042420
1776403971,-2.0174319,43.294626,1776403971
1776404027,-2.0163788,43.2948496,1776404027
1776446519,-2.0132638,43.2970327,1776446519
1776446552,-2.0082,43.301963,1776446552
1776446565,-2.0085366,43.3007912,1776446565
1776474073,-2.0087874,43.3022831,1776474073
1776474097,-2.0089415,43.3022208,1776474097
1776474099,-2.0088304,43.3023113,1776474099
1776474142,-2.007278,43.3025412,1776474142
1776790934,-2.3824041,43.3122375,1776790934
1777272172,-1.9341956,43.3177832,1777272172
1777306426,-2.1398833,43.1574609,1777306426
1777306492,-2.1422337,43.1608266,1777306492
1777356735,-2.2628499,43.179867,1777356735
1777356741,-2.2626445,43.1799186,1777356741
1777356764,-2.2628622,43.180028,1777356764
1777378059,-1.9382001,43.3188263,1777378059
1777974173,-1.9452782,43.3112513,1777974173
1777981849,-2.0262447,43.2228287,1777981849
1777981852,-2.0263758,43.2232592,1777981852
1777981876,-2.0260344,43.2240209,1777981876
1777981950,-2.0268253,43.2255949,1777981950
1777981996,-2.5144411,43.3548891,1777981996
1777982024,-2.517207,43.3573844,1777982024
1777982049,-2.5203801,43.3590556,1777982049
1777982059,-2.5214099,43.3608544,1777982059
1777982089,-2.5238852,43.3644719,1777982089
1777982094,-2.5242094,43.3649019,1777982094
1777982099,-2.5193877,43.3652619,1777982099
1777982110,-2.5195033,43.3653754,1777982110
1777982111,-2.5195936,43.3655325,1777982111
1777982115,-2.5142762,43.3661335,1777982115
1778693168,-1.734092,43.3312046,1778693168
1778693186,-1.7304536,43.3310961,1778693186
1778693320,-1.7340412,43.3313095,1778693320
1781507685,-1.8816068,43.3006916,1781507685
1781507697,-1.8819619,43.3010159,1781507697
1781507700,-1.883051,43.3022171,1781507700
1781507702,-1.8825392,43.3022659,1781507702
1781507713,-1.8830719,43.302349,1781507713
1781507715,-1.8826705,43.3023845,1781507715
1781507716,-1.8830924,43.3024777,1781507716
1781507718,-1.8826893,43.3025273,1781507718
1781507721,-1.8824963,43.3026145,1781507721
1781507727,-1.8830641,43.3028431,1781507727
1781688725,-1.9394093,43.3197364,1781688725
1781924668,-1.9409201,43.3199341,1781924668
1781924669,-1.9409132,43.3199793,1781924669
1781924670,-1.9413117,43.3200677,1781924670
1782018229,-2.0088389,43.3073272,1782018229
1783964152,-2.0609323,43.2947116,1783964152
1783964165,-2.074702,43.2906351,1783964165
1783964174,-2.0611471,43.2953663,1783964174
1783964192,-2.0610934,43.2952459,1783964192
1783964296,-2.0736261,43.2912814,1783964296
1783964385,-2.0640468,43.2942051,1783964385
1783980626,-2.0552493,43.3010943,1783980626
1783980635,-2.0578592,43.299104,1783980635
1785377936,-2.0371224,43.2962614,1785377936
1785377939,-2.0497648,43.2936264,1785377939
1785377970,-2.049856,43.2939754,1785377970
1785377975,-2.0369223,43.2962544,1785377975
1785378086,-2.051178,43.2953225,1785378086
1785378087,-2.0383767,43.2949458,1785378087
1785378245,-2.0515458,43.2956133,1785378245
1785378253,-2.0507206,43.2953698,1785378253
1785378290,-2.0381193,43.2923415,1785378290
1785378430,-2.0553637,43.2971365,1785378430
1785378464,-2.0502062,43.3016511,1785378464
1786227289,-2.5303763,43.1882879,1786227289
1786227383,-2.5311277,43.1903686,1786227383
1787021245,-2.5103784,43.1622436,1787021245
1787021270,-2.5079206,43.1644074,1787021270
1787021300,-2.5080097,43.1699315,1787021300
1787021315,-2.5070996,43.1730426,1787021315
1787486917,-1.8961604,43.0058261,1787486917
1787486919,-1.8959237,43.0050405,1787486919
1787486921,-1.8956122,43.0057154,1787486921
1787486938,-1.8951707,43.0061778,1787486938
1787486941,-1.8947625,43.00601,1787486941
1787486943,-1.8955547,43.0054652,1787486943
1787486945,-1.8963829,43.0049416,1787486945
1787486949,-1.8955301,43.0052501,1787486949
1787486951,-1.8943906,43.0060496,1787486951
1787486956,-1.8956592,43.00491,1787486956
1787486958,-1.8948313,43.0057652,1787486958
1787606940,-1.7405578,43.3717799,1787606940
1787606942,-1.740985,43.3721207,1787606942
1787606954,-1.7407651,43.3719686,1787606954
1787754118,-2.0872092,43.2879623,1787754118
1787754194,-2.0747286,43.2906689,1787754194
1787754237,-2.0745266,43.2903712,1787754237
1787754241,-2.0770514,43.2898733,1787754241
1787803228,-2.0743105,43.2901177,1787803228
1787830509,-1.7500566,43.3401576,1787830509
1787830517,-1.7520879,43.340461,1787830517
1787830527,-1.7510634,43.3410595,1787830527
1787830533,-1.7514217,43.3408196,1787830533
1787830538,-1.7501659,43.3399778,1787830538
1787830556,-1.7520604,43.3406903,1787830556
1787830573,-1.7513502,43.3409413,1787830573
1787830586,-1.7522611,43.3406493,1787830586
1787830594,-1.7501629,43.3402155,1787830594
1787830596,-1.752217,43.3404777,1787830596
1787830627,-1.7519592,43.3405822,1787830627
1787830686,-1.7500682,43.3400234,1787830686
1787830691,-1.7521167,43.3406998,1787830691
1787851626,-1.7503402,43.3400278,1787851626
1787851645,-1.7495744,43.3401816,1787851645
1787892587,-2.0155197,43.3131752,1787892587
1787892652,-2.0628762,43.2902934,1787892652
1787892688,-2.0154519,43.3131449,1787892688
1787892773,-2.0156232,43.312613,1787892773
1787892931,-2.060847,43.288967,1787892931
1787892941,-2.0598389,43.289154,1787892941
1787892953,-2.0173849,43.3125087,1787892953
1791473121,-1.7801292,43.3683839,1791473121
1792368248,-2.0050476,43.3054891,1792368248
1792389276,-2.0048655,43.3055021,1792389276
1792389277,-2.0003816,43.2986331,1792389277
1792389278,-2.0044981,43.3044305,1792389278
1792389288,-2.0043662,43.3044642,1792389288
1792389302,-2.000009,43.2978043,1792389302
1792389306,-2.0001289,43.2979628,1792389306
1792389316,-1.9999276,43.2979305,1792389316
1792389334,-2.004718,43.3055743,1792389334
1792414162,-1.9911764,43.2926378,1792414162
1792426451,-1.9967347,43.2903507,1792426451
1792426477,-1.997466,43.2897933,1792426477
1792866386,-2.2596777,43.2380385,1792866386
1792866392,-2.2600468,43.2382828,1792866392
1792866398,-2.2601181,43.2383557,1792866398
1793534153,-2.0081673,43.3031638,1793534153
1793534199,-2.0097469,43.3023399,1793534199
1793534228,-2.0080532,43.3031616,1793534228
1793534242,-2.0109905,43.3020209,1793534242
1793582897,-2.0105436,43.3147064,1793582897
1793615092,-2.0157781,43.3177938,1793615092
1793615105,-2.0291679,43.3149942,1793615105
1793615144,-2.0279404,43.3180019,1793615144
1793615205,-2.0100199,43.3207263,1793615205
1793615232,-2.0232814,43.3174346,1793615232
1793615342,-2.03061,43.3181774,1793615342
1793615482,-2.029649,43.3166384,1793615482
1793615507,-2.0197141,43.3186758,1793615507
1793615654,-2.0225143,43.3179362,1793615654
1793648264,-2.0230817,43.3160648,1793648264
1793648317,-2.0270741,43.3149056,1793648317
1793648432,-2.0234239,43.3164092,1793648432
1793648436,-2.0278007,43.3151259,1793648436
1793648482,-2.0223103,43.3163167,1793648482
1793648491,-2.0279056,43.3175517,1793648491
1793648550,-2.0271455,43.3161882,1793648550
1793693181,-2.0321568,43.3115798,1793693181
1793693208,-2.0303315,43.3124466,1793693208
1793693278,-2.02825,43.3139114,1793693278
1793693305,-2.0296969,43.3113468,1793693305
1793693329,-2.0316338,43.3119488,1793693329
1793693557,-2.0287059,43.3148485,1793693557
1793693674,-2.029378,43.3107774,1793693674
1796284298,-2.0200246,43.3025698,1796284298
1796284337,-2.0210104,43.3017253,1796284337
1796327975,-2.0274608,43.2997799,1796327975
1796328010,-2.0238556,43.3069933,1796328010
1796328025,-2.0186441,43.3063194,1796328025
1796328031,-2.0279056,43.2992872,1796328031
1796328067,-2.0189515,43.3071723,1796328067
1796328075,-2.0186882,43.3055812,1796328075
1796328238,-2.0234558,43.3079185,1796328238
1796328260,-2.0233193,43.3071857,1796328260
1796328398,-2.0173484,43.304938,1796328398
1796328420,-2.0186147,43.3067777,1796328420
1796328543,-2.0191593,43.3067923,1796328543
1796328713,-2.0179605,43.3052077,1796328713
1796328833,-2.0189255,43.307137,1796328833
1796328901,-2.018345,43.3053699,1796328901
1796328939,-2.0187646,43.307249,1796328939
1796328977,-2.0187475,43.3069313,1796328977
1796751901,-2.3831404,43.1807124,1796751901
1796751949,-2.3912081,43.1855802,1796751949
1796789896,-2.0190784,43.2735795,1796789896
1797557609,-2.0104713,43.283953,1797557609
1797557637,-2.0074548,43.2844383,1797557637
1797557688,-2.0101798,43.2832386,1797557688
1797557720,-2.0075789,43.2852923,1797557720
1797557724,-2.0117656,43.2850516,1797557724
1797557799,-2.0121413,43.2857584,1797557799
1797593920,-2.0018388,43.2829786,1797593920
1797593968,-2.0017218,43.2830704,1797593968
1797593994,-2.0013904,43.2829268,1797593994
1797594013,-2.0015933,43.2827502,1797594013
1797594019,-2.0018453,43.2828713,1797594019
1797594026,-2.0013956,43.282881,1797594026
1797594055,-2.0014492,43.2830305,1797594055
1797594090,-2.0014548,43.2828008,1797594090
1797647973,-1.9918633,43.2959287,1797647973
1797648357,-1.9940613,43.2907337,1797648357
1797648418,-1.9934204,43.2957402,1797648418
1797648442,-1.9893996,43.295219,1797648442
1797648615,-1.9907655,43.2912625,1797648615
1797648709,-1.9893127,43.2951165,1797648709
1797648719,-1.991647,43.2908417,1797648719
1798856837,-1.7743948,43.3582705,1798856837
1799028079,-1.7747789,43.373141,1799028079
1799028081,-1.7796406,43.372505,1799028081
1799028085,-1.7864814,43.3713232,1799028085
1799042197,-1.7790369,43.3691793,1799042197
1799042199,-1.7798825,43.3690348,1799042199
1800405294,-1.7667564,43.3594673,1800405294
1800407436,-1.7650279,43.3587382,1800407436
1801148053,-2.0029691,43.3009367,1801148053
1801148056,-2.0022796,43.3002369,1801148056
1801148060,-2.0038374,43.3006007,1801148060
1801148061,-2.0031371,43.3011114,1801148061
1801148066,-2.002017,43.3000602,1801148066
1801148072,-2.002118,43.300222,1801148072
1801148073,-2.0042449,43.3003526,1801148073
1801148076,-2.0025077,43.2998643,1801148076
1801148077,-2.0020324,43.3001314,1801148077
1801148079,-2.002768,43.2996542,1801148079
1801148081,-2.004578,43.3001944,1801148081
1801148086,-2.0016676,43.2997456,1801148086
1801148090,-2.0029101,43.2995887,1801148090
1801148093,-2.0020535,43.2998617,1801148093
1801148100,-2.003799,43.3005619,1801148100
1801148101,-2.0049752,43.3054112,1801148101
1801148103,-2.0041574,43.3003901,1801148103
1801169110,-2.0028876,43.2995642,1801169110
1801169114,-2.0055537,43.3033231,1801169114
1801169116,-2.0052843,43.3009573,1801169116
1801169117,-2.0056003,43.3018541,1801169117
1801169118,-2.0078944,43.3032157,1801169118
1801169125,-2.0045477,43.3013354,1801169125
1801169130,-2.0062916,43.3039905,1801169130
1801169131,-2.0055518,43.3015481,1801169131
1801169133,-2.0056341,43.3018891,1801169133
1801169137,-2.0032676,43.2993821,1801169137
1801169138,-2.005391,43.3014123,1801169138
1801169141,-2.0052633,43.3019878,1801169141
1801169143,-2.0051697,43.3020323,1801169143
1801169149,-2.0042191,43.3010928,1801169149
1801175047,-2.0057649,43.3018237,1801175047
1801378527,-1.8518994,43.3219405,1801378527
1801704405,-1.8336111,43.3235849,1801704405
1801704409,-1.836898,43.324401,1801704409
1801704419,-1.8371972,43.3245201,1801704419
1801704423,-1.8352356,43.3246377,1801704423
1801704429,-1.8377393,43.3248438,1801704429
1801704432,-1.8363223,43.3248693,1801704432
1801704434,-1.8356469,43.3249039,1801704434
1801704439,-1.8360245,43.3249625,1801704439
1801704444,-1.8358849,43.3249854,1801704444
1801704466,-1.8362265,43.3250638,1801704466
1801704469,-1.8357893,43.3250582,1801704469
1801704480,-1.8362355,43.3251986,1801704480
1801704488,-1.8361147,43.3252978,1801704488
1801704500,-1.8385338,43.32535,1801704500
1801704502,-1.8363644,43.3253558,1801704502
1801704507,-1.836814,43.3256367,1801704507
1801704534,-1.8376198,43.3261418,1801704534
1801704562,-1.8398942,43.3275139,1801704562
1802136147,-2.0094513,43.3038504,1802136147
1802136177,-2.0098546,43.303731,1802136177
1802136193,-2.0047557,43.3009557,1802136193
1802136223,-2.0098676,43.3045878,1802136223
1802136285,-2.009032,43.3041469,1802136285
1802136293,-2.0104611,43.305851,1802136293
1802136311,-2.0095284,43.304789,1802136311
1802136315,-2.0107884,43.3113688,1802136315
1802136335,-2.010175,43.3058164,1802136335
1802136343,-2.0120769,43.3110157,1802136343
1802188467,-2.0130416,43.3154795,1802188467
1802188523,-2.0132715,43.3054631,1802188523
1802188561,-2.0143257,43.3040149,1802188561
1802188562,-2.0151089,43.3042316,1802188562
1802188573,-2.0140977,43.304011,1802188573
1802188579,-2.0143334,43.3044004,1802188579
1802188603,-2.0141315,43.3051275,1802188603
1802188631,-2.0144865,43.3059731,1802188631
1802188639,-2.0138828,43.3053315,1802188639
1802188687,-2.0142074,43.3047303,1802188687
1802188714,-2.0137345,43.3052641,1802188714
1802188745,-2.0153556,43.3052484,1802188745
1802188765,-2.0144329,43.3056427,1802188765
1802188791,-2.0176494,43.3092032,1802188791
1802188907,-2.0142801,43.3041457,1802188907
1802188939,-2.0147253,43.3045341,1802188939
1802188980,-2.0142774,43.3048951,1802188980
1802188990,-2.0141242,43.3043106,1802188990
1802188997,-2.0141942,43.3054397,1802188997
1802189010,-2.0136715,43.3112869,1802189010
1802189056,-2.0148031,43.3052113,1802189056
1802189064,-2.013875,43.3045517,1802189064
1803262648,-2.0097468,43.303715,1803262648
1803290230,-1.9777028,43.2767621,1803290230
1803290242,-1.9785906,43.277182,1803290242
1803290250,-1.990844,43.2816742,1803290250
1803290254,-1.9829142,43.2805365,1803290254
1803290276,-1.9773621,43.278832,1803290276
1803290285,-1.9770802,43.277882,1803290285
1803290303,-1.9833837,43.2811264,1803290303
1803290309,-1.9774348,43.2747587,1803290309
1803290354,-1.9827024,43.2787832,1803290354
1803290368,-1.9803796,43.2778166,1803290368
1803290369,-1.9824503,43.2788027,1803290369
1803290395,-1.9895111,43.2828106,1803290395
1803290410,-1.9919007,43.2806694,1803290410
1803290445,-1.9776277,43.2768422,1803290445
1803290466,-1.9769088,43.2783438,1803290466
1803290514,-1.9930812,43.2809175,1803290514
1803290568,-1.9918001,43.2815789,1803290568
1803290602,-1.9775767,43.2769847,1803290602
1803290637,-1.9745782,43.2765674,1803290637
1803290643,-1.9922792,43.2802966,1803290643
1803290698,-1.9870711,43.2800108,1803290698
1804021780,-2.0239977,43.3128707,1804021780
1804021796,-2.0234299,43.3113221,1804021796
1804021817,-2.0256148,43.3127032,1804021817
1804021977,-2.0234757,43.3130379,1804021977
1804022010,-2.0239076,43.3129601,1804022010
1804022013,-2.0238997,43.3129842,1804022013
1804022014,-2.0233351,43.313715,1804022014
1804022024,-2.0254018,43.3120815,1804022024
1804022079,-2.0182463,43.3142027,1804022079
1804022085,-2.0230059,43.3118443,1804022085
1804022099,-2.0246563,43.3152809,1804022099
1804027833,-2.013976,43.3172706,1804027833
1804297263,-2.0059176,43.3009611,1804297263
1804297265,-2.0060993,43.3009699,1804297265
1804297266,-2.0059155,43.3009181,1804297266
1804297272,-2.0061074,43.300925,1804297272
1804381454,-2.014279,43.3002823,1804381454
1804381515,-2.0136763,43.3013476,1804381515
1804381542,-2.0165726,43.300354,1804381542
1804381556,-2.0141672,43.2960502,1804381556
1804434012,-2.0268944,43.3036655,1804434012
1804434039,-2.0212344,43.2957811,1804434039
1804434305,-2.0209242,43.2959856,1804434305
1805814699,-2.3222955,43.2951693,1805814699
1805814708,-2.3226526,43.2950356,1805814708
1805823514,-2.3322019,43.298263,1805823514
1806562459,-2.0439692,43.3036509,1806562459
1806562471,-2.0442749,43.3039163,1806562471
1806562481,-2.0450018,43.3039222,1806562481
1806562487,-2.0445242,43.3041112,1806562487
1806562491,-2.0451574,43.3045224,1806562491
1806562508,-2.0464314,43.3038227,1806562508
1806562510,-2.0441891,43.304578,1806562510
1806562511,-2.0464046,43.3041955,1806562511
1806562535,-2.0443346,43.3039588,1806562535
1806562537,-2.0388519,43.2951427,1806562537
1806562554,-2.0457616,43.3040062,1806562554
1806562555,-2.0449509,43.3044614,1806562555
1806562556,-2.0560956,43.2984712,1806562556
1806562570,-2.0527804,43.2968119,1806562570
1806562572,-2.0446358,43.3042098,1806562572
1806562601,-2.0441086,43.3045273,1806562601
1806562609,-2.0458587,43.3046276,1806562609
1806562645,-2.0457797,43.3044648,1806562645
1806562647,-2.0441549,43.3038041,1806562647
1806562662,-2.0449777,43.3044883,1806562662
1806562665,-2.046418,43.3042267,1806562665
1806562683,-2.0564388,43.2983082,1806562683
1806562763,-2.0465049,43.3043647,1806562763
1806562777,-2.0463751,43.3037778,1806562777
1806562786,-2.0389418,43.2957132,1806562786
1806562804,-2.0572516,43.2978856,1806562804
1806562821,-2.0532131,43.2963528,1806562821
1806562935,-2.0322719,43.2920188,1806562935
1806562958,-2.0448,43.3043403,1806562958
1806562959,-2.0443929,43.3040003,1806562959
1806563003,-2.0551899,43.2973647,1806563003
1806563004,-2.0450689,43.304498,1806563004
1807239808,-1.9535126,43.3132408,1807239808
1807247238,-1.9560091,43.3112424,1807247238
1807247243,-1.9564849,43.311452,1807247243
1807247245,-1.9559177,43.3127057,1807247245
1807247247,-1.9554165,43.3132806,1807247247
1807261715,-1.9538744,43.3169641,1807261715
1807261723,-1.9606354,43.3184441,1807261723
1807261725,-1.9541878,43.317259,1807261725
1807261730,-1.9607805,43.3202252,1807261730
1807261758,-1.9606248,43.3175072,1807261758
1807261823,-1.9607863,43.3204714,1807261823
1807261824,-1.95617,43.3165137,1807261824
1807664217,-2.0014722,43.3004106,1807664217
1807664308,-2.0033126,43.2950405,1807664308
1807664341,-2.0019113,43.3006884,1807664341
1807664343,-1.9981315,43.2964243,1807664343
1807664455,-2.0040682,43.295756,1807664455
1807664493,-2.0019984,43.3007432,1807664493
1807664504,-1.9977791,43.2963259,1807664504
1807875138,-1.7507406,43.2749969,1807875138
1807875153,-1.7451311,43.2831368,1807875153
1807875170,-1.7504673,43.2769032,1807875170
1807875175,-1.750868,43.2753226,1807875175
1807879755,-1.7392356,43.2895234,1807879755
1807879764,-1.7297296,43.2935986,1807879764
1807879959,-1.7365588,43.2921258,1807879959
1808017254,-2.3385534,43.1127853,1808017254
1808017263,-2.3414629,43.1197971,1808017263
1808017267,-2.3369443,43.1121522,1808017267
1808017271,-2.327146,43.1137976,1808017271
1808017277,-2.3436569,43.1223598,1808017277
1808017281,-2.3212873,43.1102232,1808017281
1808017288,-2.3411619,43.1174199,1808017288
1808017291,-2.3508172,43.1318946,1808017291
1808017296,-2.3408114,43.1138791,1808017296
1808017313,-2.3502007,43.1301601,1808017313
1808017341,-2.3401474,43.1135859,1808017341
1808017354,-2.3377534,43.112403,1808017354
1808017370,-2.3245557,43.1138206,1808017370
1808084608,-2.0005418,43.2904205,1808084608
1808084618,-2.0022026,43.2905337,1808084618
1808084623,-1.9983914,43.2898049,1808084623
1808084626,-2.0029128,43.2911587,1808084626
1808084659,-1.9991168,43.2897366,1808084659
1808084702,-2.0001388,43.2902137,1808084702
1808084798,-1.9987608,43.2905277,1808084798
1808084815,-2.0001018,43.2901965,1808084815
1808084888,-2.0012598,43.2910554,1808084888
1808084901,-2.0024883,43.2912025,1808084901
1808084942,-2.0012719,43.2924295,1808084942
1808084954,-2.0013604,43.2921185,1808084954
1808111065,-1.9629812,43.2803113,1808111065
1808111081,-1.9690661,43.2804274,1808111081
1808111083,-1.9621084,43.278668,1808111083
1808111107,-1.9671215,43.2802184,1808111107
1808111154,-1.9568085,43.2817846,1808111154
1808111160,-1.9660218,43.2808667,1808111160
1808111239,-1.9726251,43.281805,1808111239
1808111243,-1.9591104,43.2782937,1808111243
1808111252,-1.9627438,43.2790517,1808111252
1808111269,-1.9588642,43.2798415,1808111269
1808111301,-1.958835,43.2797444,1808111301
1808111311,-1.9623737,43.2787881,1808111311
1808111321,-1.959343,43.2800232,1808111321
1808111337,-1.9602872,43.2844185,1808111337
1808111350,-1.9614603,43.2808764,1808111350
1808111352,-1.9587151,43.2813383,1808111352
