route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
13,39,13_9_39_054500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,39,13_9_39_073000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,39,13_9_39_113000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,39,13_9_39_134500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,39,13_9_39_174000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,39,13_9_39_214500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,40,13_9_40_054500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,40,13_9_40_113000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,40,13_9_40_134500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,40,13_9_40_214500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,41,13_9_41_134500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,41,13_9_41_220000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,42,13_9_42_054500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,42,13_9_42_073000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,42,13_9_42_113000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,42,13_9_42_134500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,42,13_9_42_174000,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,42,13_9_42_214500,PIKOAGA,PIKOAGA,0,,shp_13_9,0,0
13,39,13_10_39_055500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,39,13_10_39_074000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,39,13_10_39_114000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,39,13_10_39_135500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,39,13_10_39_175000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,39,13_10_39_215500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,40,13_10_40_055500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,40,13_10_40_114000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,40,13_10_40_135500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,40,13_10_40_215500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,41,13_10_41_135500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,41,13_10_41_221000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,42,13_10_42_055500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,42,13_10_42_074000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,42,13_10_42_114000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,42,13_10_42_135500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,42,13_10_42_175000,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
13,42,13_10_42_215500,URBIETA KALEA,HERNANI,1,,shp_13_10,0,0
3,39,3_4_39_070000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_073000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_074500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_080000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_081500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_083000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_084500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_090000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_091500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_093000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_094500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_100000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_101500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_103000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_104500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_110000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_111500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_113000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_114500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_120000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_121500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_123000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_124500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_130000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_131500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_133000,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
3,39,3_4_39_134500,URBIETA KALEA,HERNANI,1,,shp_3_4,0,0
