route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5,3,5_501_3_74100,,Masti Loid,0,,shp_5_501,0,0
11,1,11_1101_1_72000,,Kaputxinoa,0,,shp_11_1101,0,0
7,1,7_701_1_42600,,Perurena,0,,shp_7_701,0,0
11,3,11_1101_3_70200,,Kaputxinoa,0,,shp_11_1101,0,0
33,1,33_3301_1_36600,,Zamalbide,0,,shp_33_3301,0,0
11,2,11_1101_2_77400,,Kaputxinoa,0,,shp_11_1101,0,0
22,1,22_2201_1_62100,,Lartzabal,0,,shp_22_2201,0,0
11,2,11_1101_2_65400,,Kaputxinoa,0,,shp_11_1101,0,0
7,3,7_701_3_64200,,Perurena,0,,shp_7_701,0,0
11,2,11_1101_2_66600,,Kaputxinoa,0,,shp_11_1101,0,0
22,1,22_2201_1_74700,,Lartzabal,0,,shp_22_2201,0,0
11,3,11_1101_3_73800,,Kaputxinoa,0,,shp_11_1101,0,0
2,2,2_201_2_10800,,Zamalbide,0,,shp_2_201,0,0
22,1,22_2202_1_68700,,Beraun,1,,shp_22_2202,0,0
11,2,11_1101_2_78600,,Kaputxinoa,0,,shp_11_1101,0,0
11,2,11_1101_2_79800,,Kaputxinoa,0,,shp_11_1101,0,0
33,2,33_3301_2_41400,,Zamalbide,0,,shp_33_3301,0,0
11,1,11_1101_1_64800,,Kaputxinoa,0,,shp_11_1101,0,0
33,1,33_3301_1_37800,,Zamalbide,0,,shp_33_3301,0,0
6,2,6_601_2_69600,,Pontika,0,,shp_6_601,0,0
11,3,11_1101_3_71400,,Kaputxinoa,0,,shp_11_1101,0,0
22,2,22_2201_2_49800,,Lartzabal,0,,shp_22_2201,0,0
11,3,11_1101_3_61800,,Kaputxinoa,0,,shp_11_1101,0,0
11,2,11_1101_2_48600,,Kaputxinoa,0,,shp_11_1101,0,0
11,3,11_1101_3_69000,,Kaputxinoa,0,,shp_11_1101,0,0
2,2,2_201_2_85200,,Zamalbide,0,,shp_2_201,0,0
22,2,22_2202_2_43500,,Beraun,1,,shp_22_2202,0,0
22,1,22_2202_1_38100,,Beraun,1,,shp_22_2202,0,0
33,1,33_3301_1_45000,,Zamalbide,0,,shp_33_3301,0,0
11,1,11_1101_1_28800,,Kaputxinoa,0,,shp_11_1101,0,0
11,3,11_1101_3_39000,,Kaputxinoa,0,,shp_11_1101,0,0
22,1,22_2201_1_47700,,Lartzabal,0,,shp_22_2201,0,0
11,2,11_1101_2_47400,,Kaputxinoa,0,,shp_11_1101,0,0
6,2,6_601_2_37200,,Pontika,0,,shp_6_601,0,0
22,1,22_2202_1_47100,,Beraun,1,,shp_22_2202,0,0
5,1,5_501_1_38100,,Masti Loid,0,,shp_5_501,0,0
11,1,11_1101_1_43200,,Kaputxinoa,0,,shp_11_1101,0,0
5,3,5_501_3_48900,,Masti Loid,0,,shp_5_501,0,0
7,3,7_701_3_49800,,Perurena,0,,shp_7_701,0,0
6,1,6_601_1_64500,,Pontika,0,,shp_6_601,0,0
7,1,7_701_1_39000,,Perurena,0,,shp_7_701,0,0
22,1,22_2202_1_50700,,Beraun,1,,shp_22_2202,0,0
22,1,22_2201_1_65700,,Lartzabal,0,,shp_22_2201,0,0
11,3,11_1101_3_42600,,Kaputxinoa,0,,shp_11_1101,0,0
11,1,11_1101_1_37800,,Kaputxinoa,0,,shp_11_1101,0,0
11,3,11_1101_3_43800,,Kaputxinoa,0,,shp_11_1101,0,0
11,2,11_1101_2_30600,,Kaputxinoa,0,,shp_11_1101,0,0
22,2,22_2201_2_31800,,Lartzabal,0,,shp_22_2201,0,0
22,1,22_2201_1_53100,,Lartzabal,0,,shp_22_2201,0,0
7,3,7_701_3_46200,,Perurena,0,,shp_7_701,0,0
11,1,11_1101_1_34200,,Kaputxinoa,0,,shp_11_1101,0,0
22,1,22_2202_1_29100,,Beraun,1,,shp_22_2202,0,0
7,1,7_701_1_60600,,Perurena,0,,shp_7_701,0,0
22,1,22_2201_1_56700,,Lartzabal,0,,shp_22_2201,0,0
33,1,33_3301_1_63000,,Zamalbide,0,,shp_33_3301,0,0
22,1,22_2202_1_41700,,Beraun,1,,shp_22_2202,0,0
