stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type
1176,,Orexa,43.09384383014715,-2.011398767437067,2,0
4252,,Legasa Alde,43.09100943457573,-2.0126853055042813,2,0
1178,,"Kale Nagusia, 25",43.102026696171166,-2.0343085748211642,2,0
4253,,Ostatuberri Aldea,43.10566238783771,-2.0372500633171837,2,0
1180,,"Irunzubi Aldea, 1",43.11467121481094,-2.058299076951406,2,0
897,,"Txarama Auzoa, 16",43.11210464593505,-2.0637586802452264,2,0
1181,,"Amategi Alde, 127",43.11101450685407,-2.0692077413130865,2,0
1182,,Txarama Kalea,43.11530032806093,-2.073592287697656,2,0
1183,,"Iruña Etorbidea, Ermita",43.11948256410869,-2.0763195374662207,2,0
1184,,"Iruña Etorbidea, Amaroz",43.12641905600805,-2.0789074832200654,2,0
1185,,"Iruña Etorbidea, 4 Lurramendi",43.12999606948685,-2.079173458119468,2,0
1186,,"Kondeaneko Aldapa, 5",43.13133686527277,-2.075710834785191,2,0
889,,"Kondeaneko Aldapa, 3",43.13413112133264,-2.0727178957555807,2,0
1167,,"Kondeaneko Aldapa, 22",43.13165970426779,-2.0755461412553013,2,0
1168,,"Iruña Etorbidea, 4 - Iurramendi",43.13023926634299,-2.0791821038729363,2,0
1169,,"Iruña Etorbidea 22, Amaroz",43.12659210392987,-2.079150760889552,2,0
1170,,"Iruña Etorbidea 26, Araxes",43.11908285570878,-2.07700162225622,2,0
1172,,Txarama Kalea - Baratzondo Berri,43.1153102272263,-2.0737027614636254,2,0
1173,,"Amategi Alde, 127",43.11098889543993,-2.0693801977226314,2,0
890,,"Txarama Kalea, 19 - Errotazpi",43.11295099845235,-2.060451794716169,2,0
1177,,"Irunzubi Aldea, 1",43.11460788617057,-2.058263174150259,2,0
4203,,Ostatu Berri Aldea,43.10502086128721,-2.035920574346075,2,0
1175,,"Kale Nagusia, 12",43.1023131504784,-2.0341074505887935,2,0
4204,,Legasa Alde,43.0909917455514,-2.012722449396034,2,0
1140,,Oria Kalea - Zezen Plaza,43.13330977675107,-2.0769352173818985,2,0
937,,Ibaiondo Kalea 1,43.136875753209864,-2.0713853640536564,2,0
1004,,Trinkete Plaza,43.14046649017389,-2.0711219781300487,2,0
1095,,"Belate, 1",43.14074607497387,-2.0722859176411568,2,0
1197,,"Hernialdeko Bidegurutzea, Zuloaga",43.1504803459535,-2.072310868966158,2,0
1187,,"Industrialdea, 11",43.1577853714832,-2.0681536653810673,2,0
974,,Anoeta Sarrera - Gi-3650,43.16110708946883,-2.069136433065133,2,0
972,,Kale Nagusia 3,43.167516402002924,-2.0677843079912384,2,0
1256,,Laskibar Bailara,43.1736887902108,-2.059496516168516,2,0
4398,,Kale Nagusia 72 - Kiroldegia,43.18520590428938,-2.0529700865212694,2,0
1265,,"Ernio Bidea, 12 Pasus-enea",43.19111072669192,-2.0570630480853564,2,0
4838,,"Ernio Bidea, 25",43.1920384993432,-2.0614792274513425,2,0
1267,,Akezko Auzoa 2,43.19135699528048,-2.0640248529232843,2,0
1268,,Zizurkilgo Bidegurutzea,43.19148069543952,-2.07480366180584,2,0
1269,,Alkizako Bidegurutzea,43.19062302608996,-2.084600336769114,2,0
1271,,Asteasu Erdigunea,43.1933455,-2.096026,2,0
4213,,Larraul,43.18801483559302,-2.102040062076651,2,0
1096,,San Frantzisko Ibilbidea 1- Eliza,43.13658394083066,-2.0742669780278056,2,0
1097,,Renfe-jesuitinas,43.13464816152752,-2.077640510302915,2,0
1126,,"Araba Etorb, 5 - Eroski Zubia",43.13318261491122,-2.082396126599595,2,0
1104,,Benta Haundi,43.126208890299615,-2.0875161854919533,2,0
4195,,"Erbeta 2, Txintxarri",43.105735271735206,-2.094714800473307,2,0
915,,"Bidebitarte, 17",43.10090285616903,-2.098534024014335,2,0
4193,,"San Juan, 61 Tontokalea",43.10057484900252,-2.098047296126878,2,0
1127,,"Larraitz Auzoa, 40",43.09765421496594,-2.0953745362794804,2,0
1128,,"Joxean Tolosa, 3 - Ugarte",43.0684192681025,-2.0845050995182444,2,0
1129,,"Alegiko Bidea, 1 - Zubillaga",43.05649013093012,-2.08817003200419,2,0
4219,,"Bartolome Deunaren Bidea, 18",43.05043460292426,-2.088763167502974,2,0
1131,,Fernando Amezketarra Enparantza,43.04904782991807,-2.0876295459754526,2,0
834,,"Elizkale, 6 - Zumadi Eskola",43.04514691427034,-2.085145933725586,2,0
1132,,"Elizkale, 20",43.044664375546496,-2.0833606129814695,2,0
835,,"Elizkale, 7 - Zumadi Eskola",43.04517382745555,-2.0851332563173597,2,0
5266,,Ipintza-garmendia,43.04669893540196,-2.0991686124882842,2,0
1133,,"San Juan Pza, Z/g",43.04735073062166,-2.105347125962663,2,0
836,,Larraitz Auzoa,43.03695468078322,-2.0990411091141405,2,0
853,,Asuncion Klinika,43.13962017120634,-2.0689214523378827,2,0
855,,Santa Klara,43.136535811488855,-2.0716610140863874,2,0
1141,,"Ibarra Kalea, 2 - Tolosana",43.13413224943224,-2.071746555865607,2,0
1142,,"Euskal Herria, 18",43.13269600437454,-2.0678707847697417,2,0
1143,,"Euskal Herria, 44 - Kulturetxe",43.13242008604162,-2.06385454936316,2,0
1146,,"Euskal Herria, 62 - Ibarburu",43.13290668887968,-2.060601252507895,2,0
1216,,"Okobio 69, San José",43.13535546914425,-2.0572562853982888,2,0
5265,,Leitzako Errepidea,43.14159927375372,-2.0457366957368133,2,0
1147,,"Beotibar, 8 - Gure Txokoa",43.14238873807183,-2.0410761976553955,2,0
