stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type
5973,,Elizatxo Hiribidea 54,43.33148327744111,-1.8100083902386641,9,0
86,,Elizatxo Hiribidea 62- Bentak,43.33087380760534,-1.8154846031628442,9,0
85,,Letxunborro 59 - Suhiltzaileak,43.33019006738046,-1.8233920707323736,9,0
84,,Gaintxurizketa Gaina,43.32997947376747,-1.8504952861306996,1,0
39,,Lanbarren Pol.,43.32064541546394,-1.867086164825894,1,0
82,,Gi-636 - Lintzirin,43.31348793391905,-1.8772321542935912,1,0
349,,Miramon Pasealekua -poliklinika Ii,43.290263061502344,-1.9798101031551159,1,0
1781,,Begiristain Doktorea 121 - Onkologikoa,43.29165665127942,-1.9735370691533445,1,0
350,,Begiristain Doktorea 115 - Ospitalea,43.29279068643096,-1.9704731941354727,1,0
714,,Zorroaga 39 - Illunbe,43.30091735707823,-1.9679935986557202,1,0
258,,Toribio Altzaga Kalea - Arcco,43.305010872254144,-1.9736082899697334,1,0
736,,Barcelona Hiribidea 28,43.311126453501,-1.9717790544741125,1,0
7250,,Molinao,43.315593856826716,-1.9163219228266242,1,0
824,,Kiroldegia,43.31894070449119,-1.8999960022174613,1,0
147,,Jaizkibel Etorb. - Ijurko,43.3214462759185,-1.897434880990662,1,0
4104,,San Roque,43.3242508827349,-1.9148236849867277,1,0
817,,Juan Xxiii - Frontoia,43.32360232520211,-1.914798230525038,1,0
5275,,Sabin Arana Goiri 8 Parean,43.36463863505876,-1.7912552386309721,9,0
202,,Tolosa Hiribidea - Amerika Plaza,43.302350838099585,-2.0037359600743474,1,0
377,,Tolosa Hiribidea - Lorea,43.30502082378884,-2.006343219664006,1,0
203,,Tolosa Hiribidea 77 - Unibertsitateak,43.30718187223431,-2.008416452806431,1,0
4038,,Tolosa Hiribidea 13 - Magisteritza,43.31227500195036,-2.0069895569693665,1,0
380,,Zumalakarregi Hiribidea 11 - Esklabak,43.31480621889056,-2.0019293829303835,1,0
51,,Aeropuerto San Sebastian,43.35696045842023,-1.793196992108246,9,0
5674,,"Jaitzubia - Bidasoa Ospitalea, Donostirantz",43.34431012811623,-1.8165311295737079,9,0
1727,,Okendo Kalea 16,43.32182581037861,-1.9810703581497706,1,0
4051,,Alto De Miracruz,43.321237615080875,-1.9498903411907278,1,0
159,,Jose Elosegi 102 - Contadores,43.321173985999444,-1.9449336272404842,1,0
160,,Bidebieta,43.32191014705297,-1.9398273543344917,1,0
162,,Euskadi Etorbidea 3,43.32234308506657,-1.9369955464786286,1,0
163,,Euskadi Etorbidea-azoka,43.322823647331944,-1.9334845403102092,1,0
164,,Gudarien Plaza,43.32306229152868,-1.9301133909340107,1,0
1708,,Esnabide Kalea 6,43.32487967466387,-1.9261100721849913,1,0
4302,,Elizatxo 11,43.33629241732336,-1.7963203251367104,9,0
47,,Luis Mariano,43.33943565644992,-1.7946791505139874,9,0
1717,,Plaza Urbia 1,43.31152145177303,-1.9056664088017174,1,0
1718,,Morrongilleta 22,43.311771361042965,-1.902616180154836,1,0
185,,Pontika,43.30932564085167,-1.903917893477862,1,0
16,,Beraun Kalea 15,43.30933466712799,-1.9086279653089748,1,0
833,,Avda. Galtzaraborda 53,43.311318014070594,-1.9117121794583845,1,0
189,,Galtzaraborda Anbulategia,43.31352148945813,-1.9114385610486944,1,0
191,,Alaberga - Telefónica,43.3149103247283,-1.9078869349256153,1,0
192,,Versalles Dorrea,43.317731516141365,-1.9081817035534758,1,0
193,,Sorgintxulo 11,43.31637590368605,-1.9095501527798082,1,0
818,,Lezo Bidea - Meipi,43.32270503231315,-1.9122859057172892,1,0
151,,Lezo Erdia,43.32154082056549,-1.8979018221360189,1,0
819,,Kiroldegia,43.31899377265699,-1.8998963854884998,1,0
2126,,"Jaitzubia - Bidasoa Ospitalea, Hondarribirantz",43.34409432270597,-1.81655999732958,9,0
169,,Gudarien Plaza,43.32317413265061,-1.9305184256701249,1,0
170,,Euskadi Etorbidea 25,43.3229303023863,-1.933334675808091,1,0
171,,Euskadi Etorbidea 1,43.32243879293416,-1.9366362172875449,1,0
172,,Bidebieta,43.3220553372057,-1.9399481597652126,1,0
173,,Jose Elosegi 283- Contadores,43.321382646584695,-1.9451026767127055,1,0
846,,Colon Pasealekua 13 - Gros,43.323023893847775,-1.9770913622213693,1,0
4106,,Aristegi,43.299592522938504,-1.8807426250835482,1,0
116,,Ugaldetxo,43.29850214290552,-1.8760655616795652,1,0
4107,,Rafael Pikabea 37,43.29888912331014,-1.8714722920067102,1,0
4108,,Rotonda Karaez Kalea 20,43.29921354003338,-1.867854069969233,1,0
4109,,Rafael Pikabea 25,43.29922746317406,-1.8638100957879435,1,0
298,,Zumalakarregi Hiribidea 4,43.31510095467928,-2.001653262615529,1,0
355,,Tolosa Hiribidea - Zubimusu Parkea,43.31286160574794,-2.006104490421188,1,0
346,,Tolosa Hiribidea - Magisteritza,43.31129511264319,-2.0092497316713365,1,0
421,,Tolosa Hiribidea 70- Unibertsitatea,43.3070494965334,-2.0087268552480144,1,0
356,,Tolosa Hiribidea 112,43.30490785174174,-2.006813584129013,1,0
205,,Tolosa Hiribidea 138,43.302237983898316,-2.0042186357836123,1,0
113,,Arragua,43.308790809279934,-1.8821521206693885,1,0
