route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
31,37,31_32_37_061500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_064500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_071500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_074500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_081500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_084500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_091500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_094500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_101500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_104500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_111500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_114500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_121500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_124500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_131500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_134500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_141500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_144500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_151500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_154500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_161500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_164500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_171500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_174500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_181500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_184500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_191500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_194500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_201500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_204500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_211500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_214500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_221500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,37,31_32_37_223000,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_061500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_064500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_071500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_074500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_081500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_084500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_091500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_094500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_101500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_104500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_111500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_114500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_121500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_124500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_131500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_134500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_141500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_144500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_151500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_154500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_161500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_164500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_171500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_174500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_181500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_184500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_191500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_194500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_201500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_204500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_211500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_214500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,38,31_32_38_221500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_081500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_084500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_091500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_094500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_101500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_104500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_111500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_114500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_121500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_124500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_131500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_134500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_141500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_144500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_151500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_154500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_161500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_164500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_171500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_174500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_181500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_184500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_191500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_194500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_201500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_204500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_211500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_214500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_221500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_223000,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,39,31_32_39_230000,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_061500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_064500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_071500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_074500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_081500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_084500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_091500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_094500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_101500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_104500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_111500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_114500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_121500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_124500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_131500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_134500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_141500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_144500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_151500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_154500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_161500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_164500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_171500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_174500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
31,40,31_32_40_181500,"TXIRRITA KALEA, 8",HERNANI,1,,shp_31_32,0,0
