shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shp_1_0151,43.061910000000005,-2.5039000000000002,127
shp_1_0151,43.0619,-2.5039000000000002,128
shp_1_0151,43.061890000000005,-2.50389,129
shp_1_0151,43.06188,-2.50389,130
shp_1_0151,43.061870000000006,-2.50389,131
shp_1_0151,43.06185000000001,-2.50388,132
shp_1_0151,43.061840000000004,-2.50388,133
shp_1_0151,43.06183,-2.50387,134
shp_1_0151,43.061820000000004,-2.50387,135
shp_1_0151,43.06181,-2.5038600000000004,136
shp_1_0151,43.061800000000005,-2.5038500000000004,137
shp_1_0151,43.061800000000005,-2.5038400000000003,138
shp_1_0151,43.06179,-2.5038300000000002,139
shp_1_0151,43.061780000000006,-2.50382,140
shp_1_0151,43.06177,-2.5038,141
shp_1_0151,43.06176000000001,-2.5037800000000003,142
shp_1_0151,43.06176000000001,-2.5037700000000003,143
shp_1_0151,43.06175,-2.50375,144
shp_1_0151,43.06175,-2.50373,145
shp_1_0151,43.06175,-2.5037200000000004,146
shp_1_0151,43.06174,-2.5037000000000003,147
shp_1_0151,43.06174,-2.50368,148
shp_1_0151,43.06174,-2.50367,149
shp_1_0151,43.06174,-2.5036500000000004,150
shp_1_0151,43.06174,-2.5036400000000003,151
shp_1_0151,43.06174,-2.5036300000000002,152
shp_1_0151,43.06175,-2.50362,153
shp_1_0151,43.06175,-2.5036,154
shp_1_0151,43.06175,-2.5035900000000004,155
shp_1_0151,43.06176000000001,-2.5035700000000003,156
shp_1_0151,43.06176000000001,-2.5035600000000002,157
shp_1_0151,43.06177,-2.50354,158
shp_1_0151,43.061780000000006,-2.50353,159
shp_1_0151,43.061780000000006,-2.5035100000000003,160
shp_1_0151,43.061800000000005,-2.5035000000000003,161
shp_1_0151,43.06192,-2.5032200000000002,162
shp_1_0151,43.061930000000004,-2.50305,163
shp_1_0151,43.06195,-2.50274,164
shp_1_0151,43.061980000000005,-2.50224,165
shp_1_0151,43.062000000000005,-2.5018800000000003,166
shp_1_0151,43.062000000000005,-2.5017,167
shp_1_0151,43.062020000000004,-2.50144,168
shp_1_0151,43.062070000000006,-2.50055,169
shp_1_0151,43.062070000000006,-2.50043,170
shp_1_0151,43.062070000000006,-2.50043,171
shp_1_0151,43.062090000000005,-2.5001200000000003,172
shp_1_0151,43.062110000000004,-2.49983,173
shp_1_0151,43.06212,-2.49967,174
shp_1_0151,43.06215,-2.4995000000000003,175
shp_1_0151,43.062160000000006,-2.49948,176
shp_1_0151,43.06223000000001,-2.49912,177
shp_1_0151,43.0623,-2.49887,178
shp_1_0151,43.062380000000005,-2.4985600000000003,179
shp_1_0151,43.06242,-2.4984100000000002,180
shp_1_0151,43.062470000000005,-2.49817,181
shp_1_0151,43.062520000000006,-2.498,182
shp_1_0151,43.06257,-2.4978900000000004,183
shp_1_0151,43.062630000000006,-2.49777,184
shp_1_0151,43.062740000000005,-2.49744,185
shp_1_0151,43.062830000000005,-2.4971900000000002,186
shp_1_0151,43.06304,-2.49661,187
shp_1_0151,43.063100000000006,-2.4964700000000004,188
shp_1_0151,43.06318,-2.4963100000000003,189
shp_1_0151,43.06317000000001,-2.4963100000000003,190
shp_1_0151,43.06316,-2.4963100000000003,191
shp_1_0151,43.06315,-2.4963,192
shp_1_0151,43.063140000000004,-2.49629,193
shp_1_0151,43.063140000000004,-2.49628,194
shp_1_0151,43.06313,-2.49628,195
shp_1_0151,43.06313,-2.49627,196
shp_1_0151,43.06313,-2.4962600000000004,197
shp_1_0151,43.063120000000005,-2.4962600000000004,198
shp_1_0151,43.063120000000005,-2.4962500000000003,199
shp_1_0151,43.06311,-2.4962400000000002,200
shp_1_0151,43.06311,-2.49623,201
shp_1_0151,43.06311,-2.49622,202
shp_1_0151,43.063100000000006,-2.49621,203
shp_1_0151,43.063100000000006,-2.4962000000000004,204
shp_1_0151,43.063100000000006,-2.4961900000000004,205
shp_1_0151,43.063100000000006,-2.4961800000000003,206
shp_1_0151,43.063100000000006,-2.49617,207
shp_1_0151,43.063100000000006,-2.49616,208
shp_1_0151,43.063100000000006,-2.49615,209
shp_1_0151,43.063100000000006,-2.49614,210
shp_1_0151,43.063100000000006,-2.4961300000000004,211
shp_1_0151,43.063100000000006,-2.4961200000000003,212
shp_1_0151,43.063100000000006,-2.4961100000000003,213
shp_1_0151,43.06311,-2.4961,214
shp_1_0151,43.06311,-2.49609,215
shp_1_0151,43.06311,-2.49608,216
shp_1_0151,43.06311,-2.49607,217
shp_1_0151,43.063120000000005,-2.49607,218
shp_1_0151,43.063120000000005,-2.4960600000000004,219
shp_1_0151,43.06313,-2.4960500000000003,220
shp_1_0151,43.06313,-2.4960400000000003,221
shp_1_0151,43.063140000000004,-2.49603,222
shp_1_0151,43.063100000000006,-2.4959800000000003,223
shp_1_0151,43.06284,-2.49562,224
shp_1_0151,43.06277,-2.49555,225
shp_1_0151,43.062630000000006,-2.4953700000000003,226
shp_1_0151,43.06261000000001,-2.49534,227
shp_1_0151,43.0623,-2.49501,228
shp_1_0151,43.06224,-2.4949700000000004,229
shp_1_0151,43.06217,-2.4949000000000003,230
shp_1_0151,43.06212,-2.4948400000000004,231
shp_1_0151,43.06208,-2.49478,232
shp_1_0151,43.06204,-2.49473,233
shp_1_0151,43.06203,-2.49473,234
shp_1_0151,43.06203,-2.49474,235
shp_1_0151,43.062020000000004,-2.49474,236
shp_1_0151,43.06201,-2.49474,237
shp_1_0151,43.062000000000005,-2.49473,238
shp_1_0151,43.06199,-2.49473,239
shp_1_0151,43.061980000000005,-2.49472,240
shp_1_0151,43.06197,-2.49471,241
shp_1_0151,43.061960000000006,-2.49471,242
shp_1_0151,43.06195,-2.4947000000000004,243
shp_1_0151,43.06195,-2.4946900000000003,244
shp_1_0151,43.06194000000001,-2.4946900000000003,245
shp_1_0151,43.06194000000001,-2.4946800000000002,246
shp_1_0151,43.06183,-2.4946200000000003,247
shp_1_0151,43.06177,-2.49459,248
shp_1_0151,43.06172,-2.4945700000000004,249
shp_1_0151,43.06165,-2.4945600000000003,250
shp_1_0151,43.061580000000006,-2.49458,251
shp_1_0151,43.06156,-2.49458,252
shp_1_0151,43.06147000000001,-2.4946,253
shp_1_0151,43.06112,-2.4947000000000004,254
shp_1_0151,43.06094,-2.4947500000000002,255
shp_1_0151,43.06076,-2.4948,256
shp_1_0151,43.060390000000005,-2.49492,257
shp_1_0151,43.060100000000006,-2.4949800000000004,258
shp_1_0151,43.059940000000005,-2.4950300000000003,259
shp_1_0151,43.05988000000001,-2.4950400000000004,260
shp_1_0151,43.059670000000004,-2.49512,261
shp_1_0151,43.05942,-2.4952400000000003,262
shp_1_0151,43.05928,-2.49532,263
shp_1_0151,43.05922,-2.49535,264
shp_1_0151,43.05915,-2.49539,265
shp_1_0151,43.059070000000006,-2.49542,266
shp_1_0151,43.05899,-2.4954500000000004,267
shp_1_0151,43.05895,-2.49546,268
shp_1_0151,43.0589,-2.49546,269
shp_1_0151,43.058820000000004,-2.4954500000000004,270
shp_1_0151,43.058690000000006,-2.4954400000000003,271
shp_1_0151,43.05856000000001,-2.49542,272
shp_1_0151,43.058460000000004,-2.49541,273
shp_1_0151,43.05809,-2.4954400000000003,274
shp_1_0151,43.05758,-2.49547,275
shp_1_0151,43.057550000000006,-2.49547,276
shp_1_0151,43.05753000000001,-2.49546,277
shp_1_0151,43.057430000000004,-2.49542,278
shp_1_0151,43.05738,-2.49539,279
shp_1_0151,43.05729,-2.49533,280
shp_1_0151,43.057210000000005,-2.49526,281
shp_1_0151,43.0572,-2.4952500000000004,282
shp_1_0151,43.05707,-2.4951000000000003,283
shp_1_0151,43.05706000000001,-2.4951000000000003,284
shp_1_0151,43.057050000000004,-2.4951100000000004,285
shp_1_0151,43.05704,-2.4951000000000003,286
shp_1_0151,43.057030000000005,-2.4951000000000003,287
shp_1_0151,43.05702,-2.4951000000000003,288
shp_1_0151,43.057,-2.4951000000000003,289
shp_1_0151,43.056990000000006,-2.4950900000000003,290
shp_1_0151,43.05698,-2.4950900000000003,291
shp_1_0151,43.05697000000001,-2.49508,292
shp_1_0151,43.056960000000004,-2.49507,293
shp_1_0151,43.05695,-2.49505,294
shp_1_0151,43.05693,-2.4950300000000003,295
shp_1_0151,43.056920000000005,-2.49501,296
shp_1_0151,43.05691,-2.49499,297
shp_1_0151,43.056900000000006,-2.4949600000000003,298
shp_1_0151,43.05689,-2.49493,299
shp_1_0151,43.05689,-2.4949100000000004,300
shp_1_0151,43.05688000000001,-2.49488,301
shp_1_0151,43.05688000000001,-2.4948400000000004,302
shp_1_0151,43.05688000000001,-2.4948200000000003,303
shp_1_0151,43.05689,-2.49481,304
shp_1_0151,43.05689,-2.49479,305
shp_1_0151,43.05689,-2.4947700000000004,306
shp_1_0151,43.056900000000006,-2.4947500000000002,307
shp_1_0151,43.05691,-2.49474,308
shp_1_0151,43.05691,-2.49472,309
shp_1_0151,43.056920000000005,-2.4947000000000004,310
shp_1_0151,43.05693,-2.4946900000000003,311
shp_1_0151,43.05693,-2.4946800000000002,312
shp_1_0151,43.056940000000004,-2.49467,313
shp_1_0151,43.056940000000004,-2.49466,314
shp_1_0151,43.05695,-2.49465,315
shp_1_0151,43.056960000000004,-2.4946400000000004,316
shp_1_0151,43.05697000000001,-2.4946300000000003,317
shp_1_0151,43.05698,-2.4946200000000003,318
shp_1_0151,43.056990000000006,-2.49461,319
shp_1_0151,43.057,-2.49461,320
shp_1_0151,43.057010000000005,-2.49461,321
shp_1_0151,43.05702,-2.4946,322
shp_1_0151,43.057030000000005,-2.4946,323
shp_1_0151,43.05704,-2.4946,324
shp_1_0151,43.057050000000004,-2.4946,325
shp_1_0151,43.05706000000001,-2.49459,326
shp_1_0151,43.05707,-2.49459,327
shp_1_0151,43.057080000000006,-2.49459,328
shp_1_0151,43.057100000000005,-2.4946,329
shp_1_0151,43.05711,-2.4946,330
shp_1_0151,43.057120000000005,-2.4946,331
shp_1_0151,43.05713,-2.49461,332
shp_1_0151,43.057480000000005,-2.4943600000000004,333
shp_1_0151,43.057520000000004,-2.49431,334
shp_1_0151,43.057770000000005,-2.4940700000000002,335
shp_1_0151,43.05800000000001,-2.49384,336
shp_1_0151,43.05821,-2.49363,337
shp_1_0151,43.058330000000005,-2.49352,338
shp_1_0151,43.058510000000005,-2.4933400000000003,339
shp_1_0151,43.05868,-2.49318,340
shp_1_0151,43.058870000000006,-2.49305,341
shp_1_0151,43.058960000000006,-2.4930000000000003,342
shp_1_0151,43.05921,-2.4929200000000002,343
shp_1_0151,43.059450000000005,-2.49288,344
shp_1_0151,43.05979000000001,-2.49282,345
shp_1_0151,43.06053,-2.4926500000000003,346
shp_1_0151,43.060970000000005,-2.49256,347
shp_1_0151,43.061060000000005,-2.49255,348
shp_1_0151,43.061080000000004,-2.49263,349
shp_1_0151,43.061130000000006,-2.49278,350
shp_1_0151,43.061260000000004,-2.49305,351
shp_1_0151,43.06143,-2.49337,352
shp_1_0151,43.06143,-2.49337,353
shp_1_0151,43.06148,-2.49345,354
shp_1_0151,43.061690000000006,-2.4932800000000004,355
shp_1_0151,43.062090000000005,-2.4929400000000004,356
shp_1_0151,43.06239,-2.4926500000000003,357
shp_1_0151,43.062470000000005,-2.4925900000000003,358
shp_1_0151,43.062490000000004,-2.49257,359
shp_1_0151,43.062490000000004,-2.49256,360
shp_1_0151,43.0625,-2.49255,361
shp_1_0151,43.06251,-2.4925300000000004,362
shp_1_0151,43.062520000000006,-2.4925100000000002,363
shp_1_0151,43.06253,-2.49249,364
shp_1_0151,43.06257,-2.4923100000000002,365
shp_1_0151,43.062560000000005,-2.4923100000000002,366
shp_1_0151,43.062560000000005,-2.4923,367
shp_1_0151,43.06255,-2.4923,368
shp_1_0151,43.062540000000006,-2.4923,369
shp_1_0151,43.062540000000006,-2.49229,370
shp_1_0151,43.06253,-2.49229,371
shp_1_0151,43.062520000000006,-2.49228,372
shp_1_0151,43.06251,-2.49227,373
shp_1_0151,43.06251,-2.4922600000000004,374
shp_1_0151,43.0625,-2.4922500000000003,375
shp_1_0151,43.0625,-2.4922400000000002,376
shp_1_0151,43.062490000000004,-2.49223,377
shp_1_0151,43.062490000000004,-2.49222,378
shp_1_0151,43.062490000000004,-2.49221,379
shp_1_0151,43.062490000000004,-2.4922000000000004,380
shp_1_0151,43.06248,-2.4921900000000003,381
shp_1_0151,43.06248,-2.4921800000000003,382
shp_1_0151,43.06248,-2.49217,383
shp_1_0151,43.06248,-2.49216,384
shp_1_0151,43.062490000000004,-2.49216,385
shp_1_0151,43.062490000000004,-2.49215,386
shp_1_0151,43.062490000000004,-2.49214,387
shp_1_0151,43.062490000000004,-2.4921300000000004,388
shp_1_0151,43.062490000000004,-2.4921200000000003,389
shp_1_0151,43.0625,-2.4921100000000003,390
shp_1_0151,43.0625,-2.4921,391
shp_1_0151,43.0625,-2.49209,392
shp_1_0151,43.06251,-2.49209,393
shp_1_0151,43.06251,-2.49208,394
shp_1_0151,43.06251,-2.49208,395
shp_1_0151,43.062520000000006,-2.49208,396
shp_1_0151,43.062520000000006,-2.49207,397
shp_1_0151,43.06253,-2.49207,398
shp_1_0151,43.06253,-2.4920600000000004,399
shp_1_0151,43.062540000000006,-2.4920600000000004,400
shp_1_0151,43.062540000000006,-2.4920500000000003,401
shp_1_0151,43.06255,-2.4920500000000003,402
shp_1_0151,43.062560000000005,-2.4920500000000003,403
shp_1_0151,43.06257,-2.4920400000000003,404
shp_1_0151,43.062580000000004,-2.4920400000000003,405
shp_1_0151,43.062580000000004,-2.49194,406
shp_1_0151,43.06257,-2.49167,407
shp_1_0151,43.062580000000004,-2.4916,408
shp_1_0151,43.06253,-2.4915900000000004,409
shp_1_0151,43.062340000000006,-2.49162,410
shp_1_0151,43.06223000000001,-2.49162,411
shp_1_0151,43.06204,-2.4916300000000002,412
shp_1_0151,43.061960000000006,-2.4916300000000002,413
shp_1_0151,43.06168,-2.4916300000000002,414
shp_1_0151,43.061420000000005,-2.49168,415
shp_1_0151,43.061240000000005,-2.49169,416
shp_1_0151,43.06118,-2.4917100000000003,417
shp_1_0151,43.061170000000004,-2.4917200000000004,418
shp_1_0151,43.06112,-2.49174,419
shp_1_0151,43.06096,-2.49182,420
shp_1_0151,43.06087,-2.4918400000000003,421
shp_1_0151,43.06082000000001,-2.4918400000000003,422
shp_1_0151,43.060770000000005,-2.4918500000000003,423
shp_1_0151,43.060680000000005,-2.4918400000000003,424
shp_1_0151,43.06053,-2.4917900000000004,425
shp_1_0151,43.06038,-2.49173,426
shp_1_0151,43.060300000000005,-2.4917000000000002,427
shp_1_0151,43.06024,-2.49167,428
shp_1_0151,43.06018,-2.4916400000000003,429
shp_1_0151,43.06013,-2.49162,430
shp_1_0151,43.060050000000004,-2.4915700000000003,431
shp_1_0151,43.059960000000004,-2.4915100000000003,432
shp_1_0151,43.05986,-2.4914400000000003,433
shp_1_0151,43.05978,-2.49139,434
shp_1_0151,43.059740000000005,-2.4913600000000002,435
shp_1_0151,43.05966,-2.4913100000000004,436
shp_1_0151,43.05964,-2.4913000000000003,437
shp_1_0151,43.05962,-2.4912900000000002,438
shp_1_0151,43.059580000000004,-2.49127,439
shp_1_0151,43.059520000000006,-2.49126,440
shp_1_0151,43.05946,-2.49126,441
shp_1_0151,43.059270000000005,-2.49127,442
shp_1_0151,43.058820000000004,-2.49128,443
shp_1_0151,43.05881,-2.4912900000000002,444
shp_1_0151,43.05881,-2.4912900000000002,445
shp_1_0151,43.058820000000004,-2.49128,446
shp_1_0151,43.059270000000005,-2.49127,447
shp_1_0151,43.05946,-2.49126,448
shp_1_0151,43.059520000000006,-2.49126,449
shp_1_0151,43.059580000000004,-2.49127,450
shp_1_0151,43.05962,-2.4912900000000002,451
shp_1_0151,43.05964,-2.4913000000000003,452
shp_1_0151,43.05966,-2.4913100000000004,453
shp_1_0151,43.059740000000005,-2.4913600000000002,454
shp_1_0151,43.05978,-2.49139,455
shp_1_0151,43.05986,-2.4914400000000003,456
shp_1_0151,43.059960000000004,-2.4915100000000003,457
shp_1_0151,43.060050000000004,-2.4915700000000003,458
shp_1_0151,43.06013,-2.49162,459
shp_1_0151,43.06018,-2.4916400000000003,460
shp_1_0151,43.06024,-2.49167,461
shp_1_0151,43.060300000000005,-2.4917000000000002,462
shp_1_0151,43.06038,-2.49173,463
shp_1_0151,43.06053,-2.4917900000000004,464
shp_1_0151,43.060680000000005,-2.4918400000000003,465
shp_1_0151,43.060770000000005,-2.4918500000000003,466
shp_1_0151,43.06082000000001,-2.4918400000000003,467
shp_1_0151,43.06087,-2.4918400000000003,468
shp_1_0151,43.06096,-2.49182,469
shp_1_0151,43.06112,-2.49174,470
shp_1_0151,43.061170000000004,-2.4917200000000004,471
shp_1_0151,43.06118,-2.4917100000000003,472
shp_1_0151,43.061240000000005,-2.49169,473
shp_1_0151,43.061420000000005,-2.49168,474
shp_1_0151,43.06168,-2.4916300000000002,475
shp_1_0151,43.061960000000006,-2.4916300000000002,476
shp_1_0151,43.06204,-2.4916300000000002,477
shp_1_0151,43.06223000000001,-2.49162,478
shp_1_0151,43.062340000000006,-2.49162,479
shp_1_0151,43.06253,-2.4915900000000004,480
shp_1_0151,43.062580000000004,-2.4916,481
shp_1_0151,43.06257,-2.49167,482
shp_1_0151,43.062580000000004,-2.49194,483
shp_1_0151,43.062580000000004,-2.4920400000000003,484
shp_1_0151,43.06259,-2.4920400000000003,485
shp_1_0151,43.0626,-2.4920400000000003,486
shp_1_0151,43.0626,-2.4920500000000003,487
shp_1_0151,43.06261000000001,-2.4920500000000003,488
shp_1_0151,43.06262,-2.4920500000000003,489
shp_1_0151,43.06262,-2.4920600000000004,490
shp_1_0151,43.062630000000006,-2.4920600000000004,491
shp_1_0151,43.06264,-2.4920600000000004,492
shp_1_0151,43.06264,-2.49207,493
shp_1_0151,43.062650000000005,-2.49207,494
shp_1_0151,43.062650000000005,-2.49208,495
shp_1_0151,43.062650000000005,-2.49209,496
shp_1_0151,43.06266,-2.49209,497
shp_1_0151,43.06266,-2.4921,498
shp_1_0151,43.06266,-2.4921100000000003,499
shp_1_0151,43.062670000000004,-2.4921100000000003,500
shp_1_0151,43.06275,-2.4920500000000003,501
shp_1_0151,43.06279000000001,-2.49201,502
shp_1_0151,43.06284,-2.49196,503
shp_1_0151,43.062940000000005,-2.4918500000000003,504
shp_1_0151,43.063030000000005,-2.49174,505
shp_1_0151,43.06311,-2.4916400000000003,506
shp_1_0151,43.063250000000004,-2.4915000000000003,507
shp_1_0151,43.0634,-2.4914,508
shp_1_0151,43.06349,-2.49134,509
shp_1_0151,43.0638,-2.4910300000000003,510
shp_1_0151,43.063790000000004,-2.4910300000000003,511
shp_1_0151,43.063790000000004,-2.4910200000000002,512
shp_1_0151,43.06378,-2.4910200000000002,513
shp_1_0151,43.06378,-2.49101,514
shp_1_0151,43.06378,-2.491,515
shp_1_0151,43.063770000000005,-2.49099,516
shp_1_0151,43.063770000000005,-2.4909800000000004,517
shp_1_0151,43.06376,-2.4909700000000004,518
shp_1_0151,43.06376,-2.4909600000000003,519
shp_1_0151,43.06376,-2.49095,520
shp_1_0151,43.06376,-2.49094,521
shp_1_0151,43.063750000000006,-2.49093,522
shp_1_0151,43.063750000000006,-2.49092,523
shp_1_0151,43.063750000000006,-2.4909100000000004,524
shp_1_0151,43.063750000000006,-2.4909000000000003,525
shp_1_0151,43.063750000000006,-2.4908900000000003,526
shp_1_0151,43.063750000000006,-2.49088,527
shp_1_0151,43.06376,-2.49087,528
shp_1_0151,43.06376,-2.49086,529
shp_1_0151,43.06376,-2.49085,530
shp_1_0151,43.06376,-2.4908400000000004,531
shp_1_0151,43.063770000000005,-2.4908300000000003,532
shp_1_0151,43.063770000000005,-2.4908200000000003,533
shp_1_0151,43.063770000000005,-2.49081,534
shp_1_0151,43.06378,-2.49081,535
shp_1_0151,43.06378,-2.4908,536
shp_1_0151,43.063790000000004,-2.49079,537
shp_1_0151,43.063790000000004,-2.49078,538
shp_1_0151,43.0638,-2.49078,539
shp_1_0151,43.0638,-2.4907700000000004,540
shp_1_0151,43.063810000000004,-2.4907700000000004,541
shp_1_0151,43.063810000000004,-2.4907600000000003,542
shp_1_0151,43.06382000000001,-2.4907600000000003,543
shp_1_0151,43.06382000000001,-2.4907500000000002,544
shp_1_0151,43.06383,-2.4907500000000002,545
shp_1_0151,43.063840000000006,-2.4907500000000002,546
shp_1_0151,43.063840000000006,-2.49074,547
shp_1_0151,43.06385,-2.49074,548
shp_1_0151,43.063860000000005,-2.49074,549
shp_1_0151,43.06387,-2.49074,550
shp_1_0151,43.063880000000005,-2.49074,551
shp_1_0151,43.06389,-2.49074,552
shp_1_0151,43.063900000000004,-2.49074,553
shp_1_0151,43.06391000000001,-2.49074,554
shp_1_0151,43.06392,-2.4907500000000002,555
shp_1_0151,43.063930000000006,-2.4907500000000002,556
shp_1_0151,43.063930000000006,-2.4907600000000003,557
shp_1_0151,43.06394,-2.4907600000000003,558
shp_1_0151,43.06394,-2.4907700000000004,559
shp_1_0151,43.063950000000006,-2.4907700000000004,560
shp_1_0151,43.06396,-2.49078,561
shp_1_0151,43.06396,-2.49079,562
shp_1_0151,43.063970000000005,-2.4908,563
shp_1_0151,43.06398,-2.49081,564
shp_1_0151,43.06398,-2.4908200000000003,565
shp_1_0151,43.06398,-2.4908300000000003,566
shp_1_0151,43.063990000000004,-2.4908400000000004,567
