stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type
1359,,"Santa Fe,47 (zaldibia)",43.036570227385205,-2.1500155915502805,5,0
1361,,"Elbarren Auzoa,11 (zaldibia)",43.04127875979348,-2.151092322175676,5,0
2479,,Zelaa Hotela,43.04701853451062,-2.1540212379776844,5,0
5215,,Elbarrena Auzoa,43.04914690368314,-2.1605731289532035,5,0
4164,,"Txindoki Kalea, 2 Parean",43.05472066601974,-2.1679384001639916,5,0
4148,,"Euskal Pilota, 5",43.05391973539016,-2.17173122493952,5,0
4149,,Bizkaia Pasealekua,43.05392762061677,-2.1753166480240638,5,0
1227,,Arana Kalea,43.055247249952544,-2.177251400103895,5,0
4400,,Erdigunea,43.054098232104934,-2.1802628973121094,5,0
1345,,"Urdaneta, 46",43.05384499689875,-2.1838886329333507,5,0
1972,,Malkasko,43.054697569697964,-2.1872787109752663,5,0
1362,,Ezkiaga 18 Parean,43.0517989877866,-2.189956927396112,5,0
1346,,"Esteban Lasa, 7",43.04784008822414,-2.1955218488904538,5,0
1347,,"San Inazio Kalea, 14",43.047156986577555,-2.198268739991132,5,0
1285,,"Oriamendi,32",43.04734409750559,-2.203140630006342,5,0
1349,,Igartza Oleta 2,43.047795166785924,-2.2097526289516534,5,0
1350,,"Loinazpe Bhi , Igartza Oleta,14",43.04644485846203,-2.2137356687645062,5,0
4150,,"Carretera N-1 Madrid Irun,7 (olaberria)",43.042357773631714,-2.2165256174955084,5,0
2488,,Yurre Gasolindegia,43.03881276677841,-2.216951287952087,5,0
5217,,Aristrain,43.03579410515637,-2.2179717216830848,5,0
4154,,"Diseminado Rural, Cerca De  Nº45",43.0239817741781,-2.2248965159982426,5,0
4155,,"Diseminado Rural,22 (idiazabal)",43.022082161980634,-2.2302959323574947,5,0
4157,,"Kale Nagusia,6 (idiazabal)",43.01498157232988,-2.2322744282464124,5,0
1365,,Idiazabal Erdigunea,43.01174101750633,-2.2337995632933367,5,0
4256,,"Kale Nagusia,6 Parean",43.01488178566677,-2.23216522842063,5,0
6074,,Poyam,43.02156091168908,-2.2304497174593916,5,0
6077,,Ampo,43.023125527533104,-2.232798878636667,5,0
5216,,Gi-2637,43.021978457541266,-2.2376732119082305,5,0
4184,,Poligono Goardia,43.01741415001257,-2.247375428617947,5,0
1387,,"Segura Barreiatua,28 (segura)",43.01401260684949,-2.250472516334313,5,0
1388,,"Kale Nagusia,7 (segura)",43.01080942198151,-2.2522416292814698,5,0
1389,,"Kale Nagusia,31 (segura)",43.008423190776256,-2.253632564462691,5,0
1390,,"Segura Barreiatua,66",43.005204325202875,-2.2613277145524378,5,0
5218,,Barreiatua,43.002053890661756,-2.2671318390322366,5,0
4186,,"Segura Barreiatua, 83",42.99552203096216,-2.2722637159822816,5,0
502,,"Gi-2637 Barrenaldea Auzoa 6, Parean",42.9889252692475,-2.2771376651170145,5,0
4188,,"Ondaraldea,17",42.98534464214063,-2.2833982663276244,5,0
4190,,"Ondaraldea,4 (zegama)",42.98343474495387,-2.2875906155114167,5,0
1382,,Farmazi (zegama),42.97906954220391,-2.289394814300202,5,0
4827,,Elizalde Kalea,42.97620628449362,-2.29089943645885,5,0
7615,,Olaberri,42.97239785087034,-2.292463805579553,5,0
4192,,"Juan Telleria,6",42.9759538589725,-2.2908532821696945,5,0
4826,,Hermanos Aseginolaza Kalea,42.978256791060836,-2.28902398492458,5,0
4191,,"Ondaraldea,4 (zegama)",42.98363108398899,-2.2873062480244717,5,0
4189,,"Ondaraldea,17 (zegama)",42.98488749489545,-2.283734744432261,5,0
200,,Gi-2637 Barrenaldea Auzoa 6,42.9889157226607,-2.2770519130389992,5,0
4187,,"Segura Barreiatua,83",42.995467147256235,-2.272129420253678,5,0
1971,,Barreiatua,43.00213390760881,-2.266971392103715,5,0
1383,,Zeraingo Bidegurutzea,43.00510535775669,-2.2613411698899886,5,0
1384,,"Kale Nagusia,31 (segura)",43.00837800965666,-2.253608571236957,5,0
1385,,"Kale Nagusia,7 (segura)",43.01088997886439,-2.2521670280852666,5,0
1386,,"Segura Barreiatua,28 (segura)",43.013840803701854,-2.2503641646897057,5,0
4185,,Poligono Goardia,43.01700968761287,-2.2474908153477675,5,0
5213,,Gi-2637,43.02187941173993,-2.2376744374174997,5,0
4182,,Diseminado Rural (idiazabal),43.023131819399104,-2.227042725374485,5,0
4158,,"Diseminado Rural, Cerca De  Nº45 (idiazabal)",43.02420197124616,-2.2241696212945037,5,0
1367,,"Sector 201 , 16 (olaberria)",43.02873283780295,-2.2190801357244645,5,0
4159,,"Cari De La Cruz,23 (olaberria)",43.03519832452444,-2.217758328781307,5,0
1368,,"Cari De La Cruz,2 (olaberria)",43.03794610555856,-2.2166308562719603,5,0
4160,,"Carretera N-1 Madrid Irun,7 (olaberria)",43.0414391045903,-2.216500477629353,5,0
2000,,Antzizar Kiroldegia,43.04622321379485,-2.214241884675849,5,0
1370,,Igartza,43.04682891298619,-2.2106613129326655,5,0
4401,,Tren Geltokia,43.046348349383855,-2.2023923022844323,5,0
1341,,Bernedo,43.04600521079793,-2.197105087797228,5,0
4161,,Zaldizurreta,43.0465078586062,-2.1943114862073947,5,0
1342,,"Joan Xxiii, 12",43.05181577896065,-2.189784803314617,5,0
1973,,Malkasko 2,43.05466146648433,-2.1872669084092857,5,0
1343,,Kale Berri,43.05282831270162,-2.1827478896487396,5,0
934,,Geltokia,43.05283849267279,-2.179137730268022,5,0
4162,,Joseba Rezola Pasealekua,43.05340125040745,-2.1759990523000146,5,0
4163,,"Euskal Pilota, 5",43.05403527604338,-2.171520922985196,5,0
4147,,"Txindoki Kalea, 2",43.05470283665001,-2.1679631999561635,5,0
5214,,Carretera Zaldibia,43.048909107545576,-2.160072965518601,5,0
1372,,"Elbarren Auzoa,11 (zaldibia)",43.041115231714265,-2.150898150512592,5,0
1373,,"Santa Fe,18",43.03818831246891,-2.1508525803946386,5,0
4402,,"Zumarralde,2",43.04378557992242,-2.2564206221270107,5,0
4307,,Alegi Auzoa,43.05300355720828,-2.2629153850520525,5,0
1394,,Gabiria Erdigunea,43.05049797823676,-2.2795337055654903,5,0
5415,,Arama,43.062459797036354,-2.164775793824833,5,0
4269,,Altzaga,43.06427350555808,-2.154250682768902,5,0
1378,,Gaintza Erdigunea,43.05341829108282,-2.1332061472576234,5,0
